RGIId,Name,Area,hf,bt,tau,feq,Zmin,Zmax,Zela,Lmax,linear_feq,etcw_feq,gwi_feq
RGI60-01.01938,,1.008,98.52079773125794,-1.3612565445026177,72.37489371796258,0.26488109841186946,1408,2169,1600,3012,0.2703320620430685,0.1312469969321703,0.09285930000754475
RGI60-01.01941,,1.226,122.18821572816948,-3.6087478184991273,33.858895626291606,0.5857590315241179,1391,2255,1900,2698,0.5912227577675032,0.29342829262108366,0.28442016990248314
RGI60-01.01943,,1.311,94.45870179488519,-3.0344677137870857,31.128590152965756,0.6174829716161698,1472,2404,1900,2070,0.6226393916391778,0.31550339163846847,0.3139771314452691
RGI60-01.01946,,2.02,114.84028092809584,-1.6448516579406631,69.81801694620574,0.2789274688011667,1618,2354,1850,2796,0.28451160890238514,0.1377628563790324,0.09884404920986913
RGI60-01.01948,,2.871,107.67866047968805,-2.0347949389179756,52.9186791357695,0.39590563174791854,1563,2503,1850,3490,0.402107790851835,0.1920388497090033,0.15488314367464254
RGI60-01.01957,,1.379,84.14745904982593,-1.432155322862129,58.755819083686525,0.3503582193247316,1648,2264,1850,1864,0.35642257857659876,0.17078964493547394,0.13159687317578225
RGI60-01.01978,,1.597,74.09155751194585,-2.212041884816754,33.49464493439446,0.5899414485328206,1788,2447,2100,2025,0.5953669059095724,0.29619501917015156,0.2881404498354215
RGI60-01.01980,,3.228,113.31253183246352,-3.1833551483420592,35.5953158074362,0.5660541000004456,1551,2497,2000,3853,0.5716834697936678,0.28088967724365654,0.26754917526635363
RGI60-01.01983,,1.783,115.16251238140424,-1.8433682373472948,62.47395937945054,0.3242881002479352,1790,2595,2050,2870,0.3302150279642936,0.15873188292011495,0.11915982130839296
RGI60-01.02038,,1.08,93.14457891044644,-2.0631544502617802,45.146682498068884,0.4658346476843561,1609,2183,1900,1975,0.47200123967127317,0.22585804462675568,0.1953735572511908
RGI60-01.02059,,1.401,144.59390493755834,-1.106020942408377,130.73342410922436,0.09377058441048747,1644,2174,1800,2193,0.09646708177226933,0.04911814197011814,0.029062141595866398
RGI60-01.02062,,1.121,120.19693276508154,-1.0280322862129145,116.91941428013449,0.11700923837399402,1555,2005,1700,1982,0.12021436522067261,0.06069534638250029,0.036876731823887156
RGI60-01.02067,Windy Glacier,1.004,140.74449374572413,-1.113110820244328,126.4424810054678,0.1002960350178107,1443,2146,1600,2074,0.10314004589556931,0.052386588518177485,0.031232523029051277
RGI60-01.02099,,1.237,133.0882873872729,-1.3116273996509598,101.46805977268342,0.15251860546597085,1715,2179,1900,2021,0.15641214483736768,0.07807610857757569,0.04928800942387811
RGI60-01.02110,,1.249,85.1472258885765,-1.3116273996509598,64.91723633650473,0.3083279711909395,1665,2228,1850,1919,0.31414953634936743,0.15135998680350937,0.11183021086102553
RGI60-01.02115,,1.849,127.90806016985653,-2.538176265270506,50.39368696335387,0.4174426140903809,1642,2449,2000,2636,0.4236653719533299,0.20224612276312834,0.1666801849872928
RGI60-01.02116,,2.588,115.45851257432543,-1.6873909249563699,68.42428204792603,0.2869479334393173,1712,2321,1950,2819,0.29260279601039685,0.1414767651187396,0.10232345439894525
RGI60-01.02118,,1.901,102.92711797966776,-2.850130890052356,36.11311969527723,0.560256431017618,1548,2325,1950,2728,0.5659327072355862,0.2773437766630406,0.26278171617730606
RGI60-01.02127,,1.371,112.7167618271028,-1.219458987783595,92.43177749828968,0.17970217158967078,1878,2481,2050,1722,0.18405591392485304,0.09116318790439401,0.05919663780001868
RGI60-01.02129,,1.294,83.75810586170175,-1.7582897033158813,47.636123730774294,0.442261677393347,1752,2432,2000,2207,0.4484733547659051,0.21421394479692799,0.18099100495312168
RGI60-01.02130,,2.346,101.24837224950546,-1.9284467713787086,52.50254959182501,0.3993773717228193,1678,2467,1950,2523,0.40558457799914877,0.19367514539442615,0.156748194936639
RGI60-01.02133,,3.042,87.63624886625026,-1.588132635253054,55.181945714682854,0.3775534491348604,1676,2282,1900,2578,0.38371536095169906,0.18343456628585836,0.1452442586999998
RGI60-01.02140,,1.982,128.75041636271428,-1.786649214659686,72.06250410338001,0.2665521270068586,1598,2300,1850,3060,0.2720190814087835,0.13202277353479355,0.09356407740091963
RGI60-01.02143,,1.066,70.87101974139681,-1.2407286212914486,57.120484306736344,0.3625355779679951,1725,2319,1900,1625,0.3686492555159296,0.1764397089796223,0.13761828376216767
RGI60-01.02144,,2.365,123.38335287996533,-2.8217713787085517,43.72549591045698,0.47978410785222336,1552,2405,1950,3048,0.48591023719322535,0.23291281148888524,0.20428489012221518
RGI60-01.02155,,3.559,122.59757230650342,-1.9851657940663177,61.75684301681447,0.329145717573182,1620,2383,1900,4150,0.33510086438006165,0.16097581172622952,0.12143218687489694
RGI60-01.02159,,1.165,96.89842843140634,-1.793739092495637,54.02035827662714,0.3868610726216652,1747,2336,2000,2656,0.3930460764199567,0.18778943252997546,0.15008732557754764
RGI60-01.02160,,1.874,121.45219294926623,-2.8359511343804535,42.82591172918742,0.48879595871198356,1600,2410,2000,4080,0.4948896286864714,0.23754724866211077,0.21021225461850615
RGI60-01.02162,,1.881,106.52760458613832,-1.6661212914485166,63.93748470348387,0.3146198343499074,1765,2369,2000,2222,0.32048504014670814,0.15426626057012802,0.11469515440163322
RGI60-01.02163,Split Glacier,3.695,111.17868674943173,-2.226221640488656,49.94052915819648,0.4214278116087663,1586,2602,1900,3790,0.42765056124477174,0.20415080932057417,0.16892423607209248
RGI60-01.02164,,1.174,131.0331841109046,-1.0776614310645725,121.59030687538193,0.10839805279670633,1748,2441,1900,2436,0.11142009384179746,0.056425354178982826,0.033953230464312145
RGI60-01.02165,,3.085,116.9134536295667,-2.4530977312390925,47.6595172465926,0.4420454037226549,1504,2452,1850,4562,0.4482572753587277,0.21410846024554692,0.1808627326896133
RGI60-01.02169,Leffingwell Glacier,6.392,165.0556414227123,-3.6654668411867366,45.02990985161215,0.4669674185470184,1383,2419,1900,5824,0.4731318480711672,0.22642634122697328,0.19608583818344602
RGI60-01.02190,,12.817,193.04993909305904,-3.7647251308900525,51.278627889473135,0.40976575283164307,1419,2507,1950,8341,0.4159840932259229,0.1985914541078453,0.16241203754344863
RGI60-01.02194,,2.335,112.38498457720345,-2.7650523560209423,40.64479442224068,0.5112193372731973,1560,2655,1950,4302,0.5172114304881699,0.24938826529425687,0.22558635452850656
RGI60-01.02204,,1.908,107.47506150727845,-1.744109947643979,61.621723821058715,0.3300699677733297,1704,2279,1950,2359,0.3360301907987778,0.16140276239486487,0.12186678034356581
RGI60-01.02206,Okpilak Glacier,7.764,154.10724661928415,-2.5594458987783595,60.21117566612389,0.3398906682772965,1539,2500,1900,6216,0.3459045451858342,0.1659434235403249,0.12653097216852577
RGI60-01.02208,,2.236,88.1495919925581,-2.8714005235602094,30.699162749772942,0.6225456487222222,1595,2538,2000,2753,0.6276484665203041,0.3192826605541573,0.31899600612647294
RGI60-01.02211,,1.882,91.86637436678333,-3.0982766143106457,29.650798105779604,0.634978904346285,1613,2465,2050,2509,0.6399475445411275,0.3289124473135302,0.3317067636076493
RGI60-01.02212,,2.623,151.59037634165608,-2.2404013961605584,67.66215045278982,0.29144608817004714,1634,2505,1950,4113,0.2971382201796283,0.14355757530960106,0.10429505392970712
RGI60-01.02213,,1.885,82.51452448455106,-2.5594458987783595,32.23921416894797,0.6044774959192627,1689,2446,2050,2502,0.6097652020900194,0.3061364503827332,0.3014775889103884
RGI60-01.02214,,1.661,95.08340407939859,-2.8784904013961605,33.03238532019425,0.5952723585372321,1744,2505,2150,3268,0.6006482457130451,0.2997804834614322,0.29295700978628025
RGI60-01.02216,,2.53,130.98098995009383,-2.9281195462478187,44.732118303686356,0.46986708237169184,1537,2701,1950,4264,0.47602403195711135,0.22788402887426265,0.19791788284713405
RGI60-01.02228,McCall Glacier,6.433,183.32868230554033,-4.147578534031414,44.20137697244427,0.4750737128859865,1365,2683,1950,7397,0.4812157544438615,0.23051574816813014,0.2012409469400047
RGI60-01.02234,Contact Glacier,1.669,95.6171037483358,-2.3467495636998255,40.744485575865326,0.5101770604930556,1819,2642,2150,2587,0.5161737989340773,0.2488265861114746,0.22485075560363352
RGI60-01.02235,Hubley Glacier,3.461,104.21354346443627,-2.800501745200698,37.2124543907284,0.5480738238514496,1555,2642,1950,3731,0.5538397793232709,0.27007769069217197,0.2530345686949228
RGI60-01.02238,Bravo Glacier,1.709,98.81667561418092,-1.7582897033158813,56.20045173888404,0.36958339245479893,1752,2518,2000,2774,0.3757205168834521,0.17971756367478148,0.14116865804838258
RGI60-01.02239,Schwanda Glacier,2.624,162.33914994164303,-1.7724694589877836,91.58925087169128,0.18253458383890603,1750,2557,2000,3927,0.18693301335207702,0.09251705478989193,0.06025047377715968
RGI60-01.02245,Arey Glacier,4.222,105.2450137740696,-2.644524432809773,39.79733084267561,0.5201453616612131,1527,2513,1900,3947,0.526089241851697,0.25424380415959397,0.23197210209997693
RGI60-01.02246,,1.195,116.58871664796567,-3.006108202443281,38.78393883267595,0.5309708478326582,1676,2563,2100,2602,0.5368508272602519,0.26025820608580735,0.23993495851919744
RGI60-01.02248,,1.877,90.96026862123013,-2.268760907504363,40.0924876307422,0.5170233039075625,1780,2721,2100,2535,0.5229843076143456,0.2525352330386165,0.22972045320882511
RGI60-01.02251,,1.144,111.24118322224177,-1.6164921465968587,68.81640808242325,0.28466474772424616,1722,2570,1950,2311,0.2902992834937382,0.14041959486597888,0.10132812786912498
RGI60-01.02280,,1.66,106.78459238734928,-2.9493891797556717,36.20566357275215,0.5592241987224241,1634,2471,2050,2857,0.564907824387607,0.27671825683523155,0.2619416076632266
RGI60-01.02312,,1.252,9.370975069860123,-1.6023123909249564,5.848407041557359,0.927644727576279,774,1420,1000,2031,0.9286623460959386,0.8247375062509014,0.8399772810443562
RGI60-01.02316,,2.517,11.889173356399905,-2.68706369982548,4.424596766043203,0.9452598114157731,621,1516,1000,3602,0.9460296822833177,0.8674047568839464,0.8789347747319438
RGI60-01.02319,,1.462,6.793128009506763,-0.8791448516579407,7.726972405850868,0.9044035086031577,926,1470,1050,1689,0.905748005296811,0.7684909211803129,0.7886027031482215
RGI60-01.02328,Chikuminuk Glacier,6.477,30.23385356166084,-3.785994764397906,7.985709289925283,0.9012024698252269,466,1412,1000,4699,0.9025919945212518,0.7607606569757368,0.7815357005510367
RGI60-01.02343,,1.297,8.328470980962962,-0.5246509598603839,15.874308098434186,0.8036086542642793,776,1277,850,1724,0.8063703743295821,0.542795783541118,0.5760903822931915
RGI60-01.02344,,1.186,45.80264548554195,-1.1981893542757418,38.226550187660315,0.5369939316092864,831,1186,1000,1416,0.5428360038269636,0.26366963976711805,0.2444736312474853
RGI60-01.02348,,1.28,22.89313376030563,-1.2903577661431065,17.741694870201353,0.7805139465877575,518,1259,700,1718,0.7835990436030936,0.5009862661000722,0.5333593295939306
RGI60-01.02357,,1.111,10.572250656095742,-0.8578752181500873,12.323762748262652,0.8475330111554078,679,1153,800,1927,0.8496773677232057,0.634498417849539,0.6648779709783323
RGI60-01.02360,,1.867,48.537313098951735,-1.4392452006980803,33.724144485880224,0.5873043765203048,697,1219,900,1708,0.5927538002001435,0.29444583101996563,0.2857887864058354
RGI60-01.02374,,2.031,77.19788768560367,-4.395724258289703,17.562040553389938,0.782735291022719,830,1918,1450,2705,0.7857891854640793,0.5048034064538577,0.5373368067814592
RGI60-01.02375,,1.082,56.42062381101311,-1.6306719022687608,34.59961733106142,0.577305139544862,1370,1868,1600,1224,0.5828423881409974,0.28795235127215635,0.2770522481085641
RGI60-01.02378,,2.184,173.5895772661438,-0.9784031413612565,177.421320443256,0.04867167057757649,1262,1712,1400,2079,0.05022942775480134,0.026092861030477837,0.014564699409780106
RGI60-01.02393,,1.067,72.07990067872055,-1.907177137870855,37.79402513139891,0.541700673469048,1231,1859,1500,1185,0.5475107504881613,0.26636970605961746,0.24807600794963666
RGI60-01.02394,,1.71,50.81307573943121,-2.1340532286212914,23.81059434598034,0.7056992812909783,699,1667,1000,1109,0.7098053038488847,0.3959572091261965,0.41611091471492245
RGI60-01.02399,,2.962,139.2610912363892,-2.6161649214659684,53.23100623119518,0.39331990867942934,831,1728,1200,4151,0.3995172811722962,0.19082180127239617,0.15350275796826682
RGI60-01.02417,,2.487,94.42465650121713,-1.4179755671902268,66.59117313870452,0.2979043997721148,1100,1879,1300,3030,0.30364742225795877,0.1465431822359108,0.107151927128142
RGI60-01.02432,,1.242,64.91878735417534,-1.7511998254799301,37.071033476367454,0.5496311859887427,553,1537,800,2268,0.5553867345091827,0.27099352173653385,0.2542608291167886
RGI60-01.02444,,2.217,138.26746304186037,-1.4534249563699826,95.13216519082745,0.17098499225425323,795,1593,1000,2609,0.175196768980249,0.0869849346387155,0.055978902799744455
RGI60-01.02452,,2.418,100.71712121787068,-2.155322862129145,46.729482152097084,0.4507189755131955,1146,1956,1450,2805,0.45691850847170623,0.2183561269842482,0.18605788331158327
RGI60-01.02453,,2.006,110.9534552966413,-2.2829406631762654,48.60111219109447,0.4334216484585081,1228,1958,1550,2670,0.43964171701809235,0.20992160084561667,0.17580084907370067
RGI60-01.02463,,1.461,70.22170068906776,-1.694480802792321,41.44142593610385,0.5029365777865926,861,1690,1100,1497,0.5089688497591528,0.24495820902692167,0.21979926288354168
RGI60-01.02466,,6.152,154.2635521741992,-2.5169066317626525,61.29093158539798,0.33234476958685827,1245,2088,1600,4898,0.33831834441664027,0.16245436879241065,0.12293979331073922
RGI60-01.02467,,1.737,111.09588154026133,-1.4534249563699826,76.4373014604965,0.24423774069578935,1195,1933,1400,2294,0.24946838519888492,0.12163372100867068,0.08430226530899376
RGI60-01.02471,,2.063,98.34448774425857,-2.1695026178010473,45.33043054999309,0.46405705162504346,1144,2095,1450,2810,0.4702283325152063,0.2249687060978031,0.19426016956218642
RGI60-01.02491,,1.123,74.48468057899164,-0.7018979057591623,106.11896682955638,0.14054056134337994,1201,1916,1300,2027,0.1442138452044754,0.07225212604829923,0.045036156858254406
RGI60-01.02501,,1.328,46.89503193374157,-2.1695026178010473,21.615568263878465,0.732682462282443,1244,2034,1550,1477,0.7364280594939819,0.42892437276669143,0.45473009030921163
RGI60-01.02504,,2.034,74.29593302910232,-1.212369109947644,61.281611696879,0.33240911035999665,1529,2034,1700,1786,0.3383839495245121,0.1624846339242266,0.12297041944988495
RGI60-01.02508,,1.115,50.22066804554355,-2.7792321116928447,18.069979774000913,0.7764552540761193,1258,2174,1650,1433,0.7795969240397757,0.49412360864107224,0.526166205264227
RGI60-01.02516,,1.47,107.43003633887713,-1.0918411867364748,98.39346385163091,0.16114935762170246,1546,1863,1700,1462,0.1651947877889282,0.08225006912439035,0.0523943176345889
RGI60-01.02524,,1.016,43.5343084195411,-2.2900305410122166,19.01036149513469,0.764832631431113,927,1773,1250,500,0.7681364152779536,0.47526399534623404,0.5061034298500217
RGI60-01.02527,,2.016,114.44443323439351,-1.5597731239092496,73.37248698551886,0.25962662861509933,1530,2124,1750,1979,0.26502402426987337,0.1288045367107417,0.09065482975905145
RGI60-01.02532,,2.343,96.62464892763664,-1.7724694589877836,54.514140391912164,0.38287592417513655,1300,2108,1550,2610,0.3890503542157473,0.18592199699489953,0.148002152553792
RGI60-01.02539,,1.173,67.31632553504505,-1.6306719022687608,41.28134264249452,0.5045925112575387,620,1495,850,2016,0.510617454221719,0.24583856644409127,0.22094595598597794
RGI60-01.02543,,1.185,63.14302226921379,-1.8220986038394416,34.65400946807255,0.5766871330348183,793,1390,1050,1185,0.5822298024007526,0.2875580345748793,0.2765214814642441
RGI60-01.02544,,2.607,101.4963225763299,-2.4601876090750436,41.25552140899102,0.5048600129018851,1303,2159,1650,2625,0.5108834321689356,0.24598086381889375,0.22113159403710755
RGI60-01.02545,,1.396,69.3238560547506,-3.1408158813263527,22.071926109045094,0.7270622402855351,1257,2149,1700,2243,0.73088455556685,0.4216432705845207,0.44635855391027246
RGI60-01.02569,,4.009,106.29501967626103,-4.0837696335078535,26.02865225405879,0.678606861942429,624,1538,1200,3671,0.683060377035873,0.3674025109451039,0.3811169887594018
RGI60-01.02577,,1.456,73.28466305058939,-1.6661212914485166,43.9851908901999,0.4772086762719547,1265,1843,1500,1928,0.48334310464875735,0.23159987357365172,0.2026159548011184
RGI60-01.02584,,3.441,96.29040526535134,-2.219131762652705,43.39102656538418,0.4831183853414542,337,1496,650,4057,0.48923280807385455,0.23461986330262158,0.2064618504188327
RGI60-01.02588,,2.02,169.7678993260562,-1.0280322862129145,165.13868445849158,0.05712673613383701,205,678,350,2655,0.05891496103211875,0.030473632888357687,0.017215514467125707
RGI60-01.02602,Wright Glacier,139.698,438.99917812609635,-8.103730366492147,54.17248085416315,0.38562882794126196,57,2263,1200,32020,0.3918108382034316,0.1872117502187767,0.14944079188946435
RGI60-01.02604,,5.34,129.89346681043978,-2.679973821989529,48.468184929512084,0.43462946289526805,772,1713,1150,4093,0.44084784864873205,0.21050551567916467,0.1765035585190247
RGI60-01.02605,,3.066,154.97308308581125,-1.6732111692844678,92.62015813107676,0.17907635837889962,1014,1858,1250,3527,0.183420668918863,0.09086414469919273,0.05896447631458124
RGI60-01.02606,,3.439,90.51854613699115,-3.644197207678883,24.83909102017165,0.6931098640131778,736,1898,1250,3912,0.6973798878443461,0.38217410688826003,0.399402285688258
RGI60-01.02607,,2.808,100.3044414350268,-4.452443280977312,22.527954901428853,0.7214508680156299,722,1975,1350,2349,0.7253481216680824,0.41459804051778354,0.43817474622083963
