case,RGIId,Name,Area,bt,hf,tau,feq,feq_linear,feq_gwi,feq_etcw,Zmin,Zmax,Zela,Lmax,aar,hyps_ela,hyps_aar
0.4,RGI60-01.20229,,1.686,-1.5526832460732984,77.95622196080554,50.207421351363905,0.41907624872564436,0.4252992937452094,0.1659487357363237,0.2020164312112342,731,1254,950.0,2217,,,
0.4,RGI60-01.20230,,1.219,-1.1981893542757418,42.02194121359634,35.07120228004108,0.5719598832707853,0.5775423461548691,0.2714481333301868,0.2840362741870499,731,1364,900.0,1710,,,
0.4,RGI60-01.20232,,1.919,-3.211714659685864,55.18494045675603,17.18239205663234,0.7874299152920835,0.7904185525897305,0.5457461241260524,0.5129965983764578,197,825,650.0,2678,,,
0.4,RGI60-01.20233,,1.14,-1.9638961605584642,50.99209436919012,25.964760965106084,0.6793840190632786,0.683828259130364,0.38157922193908167,0.36797789489284216,473,979,750.0,1202,,,
0.4,RGI60-01.20234,,4.776,-5.473385689354275,45.18247463776571,8.254940762834517,0.8978715941836446,0.8993079579204585,0.7741863931055386,0.7527255782840027,178,1441,950.0,3073,,,
0.4,RGI60-01.20235,,19.076,-4.353184991273997,167.33167304648074,38.43890700301016,0.5346935501822291,0.540549842302766,0.24150233190792184,0.2617000636609958,86,2124,700.0,10156,,,
0.4,RGI60-01.20236,,6.018,-6.31708115183246,101.31111851502207,16.037647147469954,0.8015882215155815,0.8043781633415121,0.5721695545604485,0.5389410523540235,259,1843,1150.0,5283,,,
0.4,RGI60-01.20237,,3.53,-1.481784467713787,106.57422077079735,71.92288965967391,0.26730294554732736,0.2727781096676595,0.09214795934617696,0.1311933239168624,691,1301,900.0,2761,,,
0.4,RGI60-01.20264,,18.497,-5.494655322862129,158.98720345338964,28.934882010137496,0.6435252303484953,0.6483973832937148,0.34010079435919777,0.33555080286469796,425,1738,1200.0,9822,,,
0.4,RGI60-01.20265,,1.137,-1.8859075043630018,52.939372492659906,28.071033372626143,0.6538921974770672,0.6586453432940798,0.3515380786985638,0.3443586681246701,934,1448,1200.0,1669,,,
0.4,RGI60-01.20267,,1.395,-2.0206151832460733,88.56873858224785,43.83256115098776,0.4787209018206632,0.4848509668660433,0.20213125406457938,0.23152522582493418,865,1399,1150.0,2246,,,
0.4,RGI60-01.20268,,2.41,-3.0202879581151834,104.63203616919158,34.6430663632773,0.5768114382385264,0.5823530732842844,0.2756053433291931,0.2871239808712439,824,1637,1250.0,2789,,,
0.4,RGI60-01.20269,,3.193,-4.977094240837697,67.83183679790979,13.62880297530653,0.831387498857889,0.8337588955927857,0.6312195343533015,0.5991042889153072,848,2116,1550.0,4408,,,
0.4,RGI60-01.20272,,16.74,-7.841404886561954,117.47580902097071,14.98147471281485,0.8146532792931462,0.8172597692406559,0.5975178677858081,0.5644234736148044,394,2142,1500.0,7984,,,
0.4,RGI60-01.20273,,16.393,-5.1827006980802794,155.25733459537085,29.956839809962325,0.6313389541578744,0.636347593166338,0.32718930037576077,0.3257114721854677,369,1558,1100.0,9027,,,
0.4,RGI60-01.20274,,37.26,-8.039921465968586,212.63261200982416,26.447100622792945,0.673522488155807,0.6780390403353983,0.37441831188473235,0.36227851479381495,166,2118,1300.0,14544,,,
0.4,RGI60-01.20277,Hallo Glacier,71.633,-8.479493891797556,215.96346788795566,25.468910131165135,0.6854226148456766,0.6897904542572099,0.389122138763167,0.37403135003360494,54,2289,1250.0,18641,,,
0.4,RGI60-01.20278,,4.438,-4.105039267015707,96.11417078559765,23.41370314235045,0.7105678892338565,0.7146103158152207,0.4224423072910657,0.40143045220932605,771,2152,1350.0,4501,,,
0.4,RGI60-01.20279,,10.064,-7.139506980802793,133.46333193504125,18.693634209463877,0.7687465257814113,0.7719958845188105,0.5126329715532448,0.48145351678003184,193,2002,1200.0,6764,,,
0.4,RGI60-01.20280,Hook Glacier,51.19,-7.12532722513089,226.10941266445676,31.733197019636272,0.6103867617665744,0.6156153256538494,0.3062394844051785,0.30993595108590927,245,2289,1250.0,13171,,,
0.4,RGI60-01.20281,,1.436,-2.580715532286213,64.31349132288771,24.92079832832775,0.6921115696646247,0.6963946019378764,0.3976797535051153,0.3809639591847898,486,1186,850.0,2305,,,
0.4,RGI60-01.20282,,2.027,-3.2471640488656197,63.83695494849286,19.65929469156139,0.756816290286125,0.7602309944615274,0.49255656788641194,0.46288386667532,692,1566,1150.0,3451,,,
0.4,RGI60-01.20283,,2.256,-1.8575479930191972,74.03295611999074,39.85520503277012,0.5195320792405533,0.5254798736760898,0.23023137117685086,0.2531949953794582,588,1220,850.0,2792,,,
0.4,RGI60-01.20286,,6.976,-6.515597731239092,136.69414176831566,20.979524428424174,0.7405225211997326,0.7441613720880909,0.46647810635132625,0.4394081406532786,281,2049,1200.0,7661,,,
0.4,RGI60-01.20288,,2.592,-6.380890052356021,75.0525144692747,11.762076113748897,0.8544820607812785,0.856528711619595,0.679630657470269,0.6502276579420921,750,2150,1650.0,3786,,,
0.4,RGI60-01.20291,,4.529,-4.565881326352531,83.27483716221548,18.238502319713124,0.7743719800302521,0.7775428495573442,0.5223890963184329,0.4906305914782344,406,1320,1050.0,3394,,,
0.4,RGI60-01.20292,,2.546,-2.1836823734729496,83.85302874255429,38.39982854703984,0.5351163501178523,0.5409697937005667,0.24182370116131396,0.2619414324459449,792,1357,1100.0,1988,,,
0.4,RGI60-01.20296,,1.625,-3.530759162303665,31.732833055292197,8.987538259218995,0.8888080507446442,0.8903718933423556,0.7542231180099452,0.7309253948583379,902,1743,1400.0,2570,,,
0.4,RGI60-01.20297,Noisy Glacier,21.359,-5.005453752181501,117.53440820832516,23.48126943678198,0.709738692043037,0.7137922742244361,0.42129243222940194,0.40046631659850773,494,1717,1200.0,7677,,,
0.4,RGI60-01.20298,Spotted Glacier,22.838,-4.615510471204188,191.3397037005156,41.45580535333397,0.5027880444360898,0.5088217112670347,0.2183281243372019,0.24411131416399998,49,1922,700.0,11467,,,
0.4,RGI60-01.20299,,1.39,-3.5449389179755673,72.93561357910497,20.574575547484134,0.7455176609102233,0.749088205114526,0.4743098224002437,0.44638099751333615,700,1428,1200.0,2005,,,
0.4,RGI60-01.20300,,11.715,-6.969349912739965,140.02176862266603,20.091080283787498,0.7514848262964842,0.7549731219933155,0.48385402753079043,0.45496823700856265,117,1989,1100.0,7247,,,
0.4,RGI60-01.20302,,8.028,-5.87041884816754,113.2184125263367,19.286258008945648,0.7614239695265554,0.7647749006330273,0.5002115149152693,0.4699137790277776,422,1743,1250.0,7608,,,
0.4,RGI60-01.20303,,5.687,-4.027050610820244,129.40439452939853,32.13378897739777,0.6057063484764171,0.6109815066343399,0.301761786405122,0.3065879219267438,232,1279,800.0,4295,,,
0.4,RGI60-01.20304,,1.131,-2.3821989528795813,46.78678388789975,19.640166423272202,0.7570525246612948,0.7604641608651977,0.4929460804482281,0.4632400788627178,664,1345,1000.0,1587,,,
0.4,RGI60-01.20306,,2.182,-4.1263089005235605,76.61636409274806,18.56777229717986,0.770302047204583,0.7735296335964161,0.5153121057232127,0.4839637590094445,718,1594,1300.0,2690,,,
0.4,RGI60-01.20309,The Knife Creek Glacier,11.838,-2.9422993019197206,79.0492618149849,26.866492393689775,0.6684367443576464,0.6730159200213357,0.3683306585656401,0.35746872802693985,685,1687,1100.0,6564,,,
0.4,RGI60-01.20311,,2.206,-2.4034685863874343,76.87469243936452,31.98489586040817,0.6074439481811638,0.6127012369859273,0.30341569228669046,0.30782358075495053,911,1598,1250.0,2701,,,
0.4,RGI60-01.20312,,3.547,-3.4385907504363002,97.33341299755577,28.30619287427728,0.6510644583263139,0.6558510999064325,0.34837588406438696,0.3419143503701983,665,1717,1150.0,5256,,,
0.4,RGI60-01.20313,,24.221,-5.742801047120419,155.00030749106693,26.99036693405701,0.6669366139360924,0.6715337446418558,0.36655670578195965,0.35607297902709556,390,1990,1200.0,11438,,,
0.4,RGI60-01.20315,,1.203,-1.7157504363001745,66.02974360695718,38.48446849259908,0.5342009069332979,0.5400600386668383,0.24112826911479443,0.2614188958655335,1008,1459,1250.0,1659,,,
0.4,RGI60-01.20316,,3.164,-3.0344677137870857,84.69880539597044,27.912244711367972,0.655803868927044,0.6605342204961008,0.353694372989446,0.3460296886822378,822,1696,1250.0,4016,,,
0.4,RGI60-01.20319,,5.27,-6.267452006980803,89.2805949408615,14.245118246046262,0.8237628000376218,0.8262413291622573,0.615702265408142,0.5830305599037384,266,1592,1150.0,5670,,,
0.4,RGI60-01.20320,,2.295,-2.793411867364747,87.29038457565736,31.24866246738097,0.616070694833587,0.6212413607931903,0.31177386590751155,0.3140842138745657,656,1238,1050.0,2013,,,
0.4,RGI60-01.20321,,26.848,-6.288721640488657,166.96956098198075,26.550636286233622,0.6722660004340011,0.6767979501600546,0.3729035414924884,0.36107870723436186,163,2115,1050.0,10496,,,
0.4,RGI60-01.20322,,1.132,-3.0273778359511345,58.339821868570866,19.270743537779055,0.7616156306015922,0.7649640818262636,0.5005326864316085,0.4702101084965511,773,2006,1200.0,2974,,,
0.4,RGI60-01.20323,,4.678,-4.523342059336824,101.46675027845093,22.431810141134267,0.7226334874763598,0.7265151713221962,0.43958805925794725,0.4159714352425636,612,2154,1250.0,5452,,,
0.4,RGI60-01.20324,The Knife Creek Glaciers,10.118,-5.012543630017452,132.88463373602457,26.51041936877104,0.6727539909771806,0.677280348866365,0.3734911097428571,0.36154395145209445,643,1795,1350.0,7346,,,
0.4,RGI60-01.20325,,1.781,-2.162412739965096,45.67318253973443,21.121399118501145,0.7387730963421374,0.7424357804477544,0.46376899549765804,0.4370115818077558,945,1494,1250.0,1521,,,
0.4,RGI60-01.20326,,1.801,-3.6583769633507854,44.33120548499682,12.117724862446359,0.8500820595393034,0.8521904739108656,0.6702642516795054,0.6402362059609416,884,1708,1400.0,1991,,,
0.4,RGI60-01.20328,,7.424,-7.905213787085515,120.05802373411532,15.187195054768807,0.8121083731250572,0.8147505593417483,0.5925107812305834,0.5593464438354953,185,2024,1300.0,6193,,,
0.4,RGI60-01.20329,,1.477,-2.1340532286212914,76.66637682174513,35.92524112965803,0.5623557274182946,0.568015615358825,0.26340273570981393,0.27805695047128076,699,1133,1000.0,1616,,,
0.4,RGI60-01.20330,,1.184,-2.9493891797556717,54.23341604182131,18.388016208262492,0.7725238317464775,0.7757205742069248,0.5191634665683321,0.4875854690772949,534,1538,950.0,2225,,,
0.4,RGI60-01.20334,,2.259,-2.0206151832460733,67.74943862496336,33.52911488872681,0.5895449601100795,0.5949729533641247,0.2868278500175904,0.29546157040602994,865,1428,1150.0,1731,,,
0.4,RGI60-01.20336,,38.775,-5.856239092495637,215.20834431943592,36.74855840418306,0.5531933226567228,0.5589222365189588,0.25594625463462334,0.2725052469536714,124,1889,950.0,13666,,,
0.4,RGI60-01.20337,,7.168,-6.06184554973822,106.36482827688297,17.546608108726282,0.7829261128829185,0.785977386303769,0.5375784603427383,0.5051131337571265,295,2026,1150.0,6391,,,
0.4,RGI60-01.20341,,7.937,-3.8639834205933683,103.03033489529905,26.66427975497817,0.6708875672379339,0.6754364670741021,0.3712499039202046,0.35977118412189113,755,1826,1300.0,4665,,,
0.4,RGI60-01.20361,,20.523,-6.359620418848167,147.06076114575447,23.124141294645003,0.714123130437545,0.7181180665389905,0.4274136041618111,0.40561466167472526,253,2089,1150.0,7959,,,
0.4,RGI60-01.20369,,1.462,-1.1910994764397906,66.24478712500432,55.61650259725637,0.37413122750108263,0.3802838409474762,0.14175043872994175,0.18073542587901623,682,1217,850.0,1898,,,
0.4,RGI60-01.20392,,1.111,-2.6161649214659684,63.452172124344585,24.25388843176949,0.7002680317112349,0.7044454972823851,0.40841066910749163,0.3897575003568961,1131,1774,1500.0,2180,,,
0.4,RGI60-01.20402,,1.061,-3.147905759162304,39.208686443505655,12.455482928415101,0.845903404094642,0.8480705847060607,0.6614262008596089,0.6308487366399534,656,1554,1100.0,1753,,,
0.4,RGI60-01.20406,,4.511,-4.0837696335078535,92.69049392154488,22.697287614121887,0.7193685949099952,0.723293960885081,0.4348713642195617,0.4119403741572674,474,1512,1050.0,3883,,,
0.4,RGI60-01.20412,,1.792,-3.069917102966841,80.39714557787862,26.188702457203455,0.6766610197875288,0.6811387431314936,0.37823304791385215,0.36530894278776166,317,968,750.0,2875,,,
0.4,RGI60-01.20414,,1.02,-2.6303446771378707,40.18267242859085,15.276580585748327,0.811002624047555,0.813660390425161,0.5903455331916093,0.5571574063779445,679,1381,1050.0,1064,,,
0.4,RGI60-01.20417,Fourpeaked Glacier,79.504,-6.515597731239092,221.311841532988,33.96646795303313,0.5845269958026023,0.5900009954556158,0.2823503369808526,0.2921339870879383,81,2126,1000.0,14154,,,
0.4,RGI60-01.20437,,1.227,-2.2333115183246073,63.758668635318195,28.54893646146995,0.6481498554967816,0.6529698232886395,0.34515008055542484,0.3394280642290046,885,1376,1200.0,714,,,
0.4,RGI60-01.20443,,1.997,-4.076679755671902,96.32582415914901,23.628499154276337,0.7079323576513527,0.7120096405258731,0.4187997913630633,0.3983808908182082,525,1477,1100.0,2995,,,
0.4,RGI60-01.20445,,1.082,-2.360929319371728,58.524639938665494,24.78881492065998,0.6937242783181882,0.6979864972153105,0.3997753724800834,0.3826723286927061,817,1425,1150.0,1372,,,
0.4,RGI60-01.20447,,3.382,-3.6867364746945896,112.10977436771195,30.408947082934414,0.625977286117811,0.6310439044074341,0.3216823338989574,0.32154418318153866,530,1489,1050.0,4556,,,
0.4,RGI60-01.20449,,1.592,-1.9213568935427574,65.3699116733341,34.02278457116815,0.5838825732267497,0.5893623244341791,0.28178055870833063,0.29171066565408943,579,1150,850.0,1770,,,
0.4,RGI60-01.20454,John Glacier,2.17,-3.119546247818499,54.269341151261365,17.396549638977767,0.7847816345919412,0.7878069302877019,0.5409292580598396,0.5083393355660419,860,1970,1300.0,2875,,,
0.4,RGI60-01.20455,,7.058,-3.488219895287958,124.34259042747007,35.64643117695577,0.5654801264048138,0.5711147667885771,0.265993565479561,0.2799831197863104,458,1392,950.0,5836,,,
0.4,RGI60-01.20459,,1.247,-1.0634816753926701,123.66961005029493,116.28748563498502,0.1182407235975711,0.12147148102337195,0.03614618172198422,0.06046124686344547,1000,1293,1150.0,1513,,,
0.4,RGI60-01.20460,,2.243,-2.0915139616055844,100.08435683541906,47.85258844678602,0.4402641943876167,0.4464773061240761,0.17821703100869302,0.2122841613582549,955,1500,1250.0,1962,,,
0.4,RGI60-01.20466,,1.11,-1.8717277486910995,88.30456940024234,47.178105609639964,0.44651578454580715,0.45272145264832603,0.18195403304386917,0.2153533671280991,936,1433,1200.0,1202,,,
0.4,RGI60-01.20468,Kadachan Glacier,1.035,-1.8646378708551483,80.70666870188721,43.282757452992215,0.4842018645902075,0.4903128513886032,0.2057306160773446,0.23434855387026282,1037,1560,1300.0,1797,,,
0.4,RGI60-01.20469,,1.887,-1.2974476439790577,195.77972899984564,150.89605342333627,0.06951211726996231,0.0716230823024989,0.02037507107768988,0.03624963918106288,967,1303,1150.0,1993,,,
0.4,RGI60-01.20471,,1.193,-2.899760034904014,79.53755330088498,27.429012174629058,0.6616324039620451,0.666293440363221,0.36036276758607183,0.3512201248946447,691,1282,1100.0,1989,,,
0.4,RGI60-01.20472,,1.248,-1.2336387434554974,89.95879280170467,72.92150419151446,0.2619866847812947,0.26740953382785065,0.08991777590131464,0.12872635509682995,1026,1327,1200.0,1081,,,
0.4,RGI60-01.20481,,1.905,-2.8359511343804535,100.11914924277612,35.303552317606595,0.5693371441720717,0.5749413112124327,0.2692271063109206,0.28238633118513307,650,1338,1050.0,2527,,,
0.4,RGI60-01.20482,,1.971,-5.487565445026178,88.30957206885435,16.092668589291527,0.8009076410029561,0.803707152835564,0.570873971219808,0.5376537668545339,326,1430,1100.0,2714,,,
0.4,RGI60-01.20486,White Glacier,2.782,-3.0911867364746946,91.14770365063265,29.486314293189842,0.6369386121486134,0.6418849829022516,0.33305270191766423,0.33016703641344924,664,1377,1100.0,2557,,,
0.4,RGI60-01.20488,Adams Glacier,4.56,-2.162412739965096,112.16485266496124,51.870233000371485,0.4047112205564985,0.4109244390045318,0.1579583525712265,0.19515247778823164,445,1463,750.0,4352,,,
0.4,RGI60-01.20498,,1.561,-2.013525305410122,93.03572098034756,46.205389487964595,0.4556747167620597,0.4618647706742312,0.1875306183861656,0.21988714318106417,966,1466,1250.0,2072,,,
0.4,RGI60-01.20515,Romer Glacier,2.817,-5.636452879581152,77.1709384813916,13.691401335218155,0.8306130617695319,0.8329953871329027,0.6296317889085988,0.5974518118124275,255,1502,1050.0,3742,,,
0.4,RGI60-01.20517,,1.45,-1.2832678883071553,60.372866512738746,47.04619126126552,0.4477479705238193,0.45395225718089927,0.18269724504527943,0.2159608735819011,869,1315,1050.0,1714,,,
0.4,RGI60-01.20531,,1.317,-1.7795593368237348,113.8128867805414,63.955657125590164,0.31450182740520155,0.32036610940460064,0.1128679740940097,0.15303925133317547,999,1554,1250.0,2036,,,
0.4,RGI60-01.20535,Girdled Glacier,4.752,-4.424083769633508,107.39313730574023,24.274661805202822,0.7000136967761188,0.704194144585964,0.40807094983997894,0.38947729680518944,626,1510,1250.0,4628,,,
0.4,RGI60-01.20536,,1.878,-3.0344677137870857,133.20714781721304,43.89802772064015,0.47807177392972205,0.484203316847978,0.20170816255966886,0.23119203238708275,472,1155,900.0,2249,,,
0.4,RGI60-01.20540,,1.29,-1.942626527050611,77.26668609807324,39.77433903128217,0.5203891517470153,0.5263319905683337,0.23085562685583805,0.2536682004600453,1076,1619,1350.0,1514,,,
0.4,RGI60-01.20541,,1.832,-2.9281195462478187,79.28480568132439,27.07703849828206,0.6658875828084251,0.6704974147489507,0.36532207705676084,0.35510316227578786,787,1449,1200.0,2093,,,
0.4,RGI60-01.20545,,2.172,-1.3541666666666667,103.48070649234994,76.41652171742764,0.24433836789209076,0.2495708888166198,0.08265246720557012,0.120517137414935,709,1232,900.0,2540,,,
0.4,RGI60-01.20550,,1.393,-1.8150087260034904,119.03413787909969,65.58323173531166,0.3041320555183228,0.30992294833495093,0.10816710868509748,0.14824371649207768,1194,1736,1450.0,1768,,,
0.4,RGI60-01.20551,,2.869,-3.778904886561955,62.69632493832209,16.591136009078856,0.7947421995077064,0.7976281381336915,0.559252961918807,0.5261762304216672,667,1500,1200.0,2942,,,
0.4,RGI60-01.20552,,1.764,-2.2404013961605584,88.8408137559345,39.653971787458985,0.521666836439581,0.5276024162244674,0.2317890845382911,0.25437534328468314,784,1474,1100.0,2697,,,
0.4,RGI60-01.20553,,1.711,-2.9281195462478187,70.31490949554569,24.01367443677269,0.7032102403588635,0.7073493160966933,0.412363342435308,0.39302545077956663,637,1486,1050.0,2547,,,
0.4,RGI60-01.20554,Kashoto Glacier,4.039,-7.983202443280978,90.8258785971549,11.37712330890444,0.8592446098418787,0.861224266498566,0.6898321797245367,0.661155643747653,24,1445,1150.0,4281,,,
0.4,RGI60-01.20555,,1.023,-2.694153577661431,49.52563411688297,18.382632128890002,0.7725903821972611,0.7757862260153279,0.519279284206813,0.4876946216915774,720,1381,1100.0,1908,,,
0.4,RGI60-01.20556,,2.662,-4.119219022687609,59.54699261748539,14.45589377246408,0.821155244747534,0.8236705169663394,0.6104563880607664,0.577636379575708,969,2077,1550.0,2402,,,
0.4,RGI60-01.20559,Rainbow Glacier,4.004,-3.956151832460733,99.52747749562275,25.15764857126742,0.6892194294252747,0.6935394778307088,0.39395327543332537,0.37793655909477475,792,1791,1350.0,2880,,,
0.4,RGI60-01.20569,,1.654,-3.4527705061082026,80.1837783388589,23.22302574034618,0.7129087343718077,0.7169204524178564,0.4257081714898619,0.404176431989576,813,1864,1300.0,3164,,,
